tile,status,rows,cols,missing_path_gain_cells,height_covered_cells,seconds,error
tile_000580,ok,128,128,4900,6082,0.056,
tile_000581,ok,128,128,4591,7402,0.083,
tile_000582,ok,128,128,4259,6897,0.077,
tile_000583,ok,128,128,3593,5623,0.085,
tile_000584,ok,128,128,3560,5229,0.063,
tile_000585,ok,128,128,3799,5155,0.082,
tile_000586,ok,128,128,3847,5389,0.079,
tile_000587,ok,128,128,3286,4704,0.073,
tile_000588,ok,128,128,3383,4986,0.078,
tile_000589,ok,128,128,3759,5658,0.079,
tile_000590,ok,128,128,4221,6075,0.084,
tile_000591,ok,128,128,3776,5450,0.071,
tile_000592,ok,128,128,6054,7932,0.084,
tile_000593,ok,128,128,6413,8376,0.084,
tile_000594,ok,128,128,3676,5637,0.072,
tile_000595,ok,128,128,3683,5401,0.066,
tile_000596,ok,128,128,4503,6892,0.089,
tile_000597,ok,128,128,4137,5453,0.06,
tile_000598,ok,128,128,4446,6257,0.072,
tile_000599,ok,128,128,3590,4980,0.07,
tile_000600,ok,128,128,4010,5011,0.069,
tile_000601,ok,128,128,4210,7054,0.089,
tile_000602,ok,128,128,4113,6443,0.095,
tile_000603,ok,128,128,3642,4790,0.093,
tile_000604,ok,128,128,3287,4519,0.112,
tile_000605,ok,128,128,3557,5334,0.076,
tile_000606,ok,128,128,4382,6866,0.093,
tile_000607,ok,128,128,5698,7845,0.084,
tile_000608,ok,128,128,4636,5707,0.052,
tile_000609,ok,128,128,6006,7553,0.074,
tile_000610,ok,128,128,7621,9301,0.082,
tile_000611,ok,128,128,6243,7787,0.063,
tile_000612,ok,128,128,3719,5508,0.063,
tile_000613,ok,128,128,6113,8060,0.095,
tile_000614,ok,128,128,3915,5698,0.068,
tile_000615,ok,128,128,3306,4855,0.079,
tile_000616,ok,128,128,4027,6249,0.069,
tile_000617,ok,128,128,4152,6563,0.094,
tile_000618,ok,128,128,3398,4957,0.064,
tile_000619,ok,128,128,4584,6161,0.06,
tile_000620,ok,128,128,3251,4546,0.054,
tile_000621,ok,128,128,3549,5161,0.055,
tile_000622,ok,128,128,4103,6390,0.079,
tile_000623,ok,128,128,4054,5860,0.092,
tile_000624,ok,128,128,3506,5040,0.058,
tile_000625,ok,128,128,4222,6218,0.083,
tile_000626,ok,128,128,3542,5264,0.073,
tile_000627,ok,128,128,3400,4846,0.07,
tile_000628,ok,128,128,4498,7015,0.116,
tile_000629,ok,128,128,3833,6038,0.094,
tile_000630,ok,128,128,4666,6397,0.072,
tile_000631,ok,128,128,5302,7103,0.081,
tile_000632,ok,128,128,4503,6520,0.087,
tile_000633,ok,128,128,4344,6257,0.093,
tile_000634,ok,128,128,4452,6566,0.066,
tile_000635,ok,128,128,4948,6958,0.101,
tile_000636,ok,128,128,3693,5017,0.053,
tile_000637,ok,128,128,4507,6327,0.068,
tile_000638,ok,128,128,3226,4725,0.06,
tile_000639,ok,128,128,3550,5073,0.073,
tile_000640,ok,128,128,4955,7560,0.095,
tile_000641,ok,128,128,3704,6162,0.135,
tile_000642,ok,128,128,3349,4902,0.127,
tile_000643,ok,128,128,3424,4300,0.06,
tile_000644,ok,128,128,3582,5624,0.074,
tile_000645,ok,128,128,4569,7008,0.114,
tile_000646,ok,128,128,3866,5989,0.066,
tile_000647,ok,128,128,3565,5480,0.068,
tile_000648,ok,128,128,5316,8474,0.103,
tile_000649,ok,128,128,3418,5180,0.071,
tile_000650,ok,128,128,3318,5212,0.088,
tile_000651,ok,128,128,4309,6254,0.078,
tile_000652,ok,128,128,3330,4770,0.064,
tile_000653,ok,128,128,3532,5715,0.071,
tile_000654,ok,128,128,5332,7352,0.094,
tile_000655,ok,128,128,3079,4340,0.059,
tile_000656,ok,128,128,3653,4993,0.079,
tile_000657,ok,128,128,3924,5635,0.079,
tile_000658,ok,128,128,4106,5833,0.073,
tile_000659,ok,128,128,3414,4741,0.062,
tile_000660,ok,128,128,3832,5129,0.064,
tile_000661,ok,128,128,3828,5485,0.069,
tile_000662,ok,128,128,3420,4795,0.055,
tile_000663,ok,128,128,3503,4226,0.05,
tile_000664,ok,128,128,3903,5310,0.069,
tile_000665,ok,128,128,4015,4441,0.051,
tile_000666,ok,128,128,3427,5778,0.077,
tile_000667,ok,128,128,3998,6091,0.092,
tile_000668,ok,128,128,4289,6473,0.067,
tile_000669,ok,128,128,3404,5400,0.071,
tile_000670,ok,128,128,3185,4966,0.058,
tile_000671,ok,128,128,3673,5056,0.076,
tile_000672,ok,128,128,4316,6319,0.112,
tile_000673,ok,128,128,4322,6270,0.102,
tile_000674,ok,128,128,4018,5842,0.062,
tile_000675,ok,128,128,3618,5188,0.059,
tile_000676,ok,128,128,3374,4469,0.082,
tile_000677,ok,128,128,4367,6308,0.066,
tile_000678,ok,128,128,5294,7048,0.073,
tile_000679,ok,128,128,3280,4206,0.062,
tile_000680,ok,128,128,3264,4263,0.063,
tile_000681,ok,128,128,5516,7726,0.081,
tile_000682,ok,128,128,4541,6069,0.063,
tile_000683,ok,128,128,3623,5293,0.069,
tile_000684,ok,128,128,3583,5356,0.097,
tile_000685,ok,128,128,3833,5574,0.082,
tile_000686,ok,128,128,3756,4529,0.06,
tile_000687,ok,128,128,4100,6141,0.079,
tile_000688,ok,128,128,4200,6063,0.119,
tile_000689,ok,128,128,5951,7277,0.073,
tile_000690,ok,128,128,4746,6865,0.104,
tile_000691,ok,128,128,4252,6383,0.082,
tile_000692,ok,128,128,4302,5846,0.065,
tile_000693,ok,128,128,3723,5344,0.073,
tile_000694,ok,128,128,4001,5803,0.1,
tile_000695,ok,128,128,3336,4788,0.071,
tile_000696,ok,128,128,3252,4695,0.074,
tile_000697,ok,128,128,3423,4834,0.086,
tile_000698,ok,128,128,3489,5032,0.079,
tile_000699,ok,128,128,3824,5625,0.082,
tile_000700,ok,128,128,3706,5271,0.07,
tile_000701,ok,128,128,5232,6740,0.067,
tile_000702,ok,128,128,3379,4881,0.069,
tile_000703,ok,128,128,4090,5833,0.087,
tile_000704,ok,128,128,3328,5054,0.088,
tile_000705,ok,128,128,3703,5454,0.088,
tile_000706,ok,128,128,3316,5087,0.082,
tile_000707,ok,128,128,3670,5580,0.104,
tile_000708,ok,128,128,3444,4802,0.107,
tile_000709,ok,128,128,4093,4687,0.052,
tile_000710,ok,128,128,3627,4357,0.061,
tile_000711,ok,128,128,5609,8883,0.133,
tile_000712,ok,128,128,6270,9606,0.117,
tile_000713,ok,128,128,6783,9163,0.08,
tile_000714,ok,128,128,5346,7482,0.098,
tile_000715,ok,128,128,3568,5100,0.089,
tile_000716,ok,128,128,4047,5663,0.07,
tile_000717,ok,128,128,4905,6344,0.078,
tile_000718,ok,128,128,3147,4810,0.081,
tile_000719,ok,128,128,4572,6173,0.105,
tile_000720,ok,128,128,4237,5672,0.112,
tile_000721,ok,128,128,3284,4835,0.064,
tile_000722,ok,128,128,3843,5072,0.063,
tile_000723,ok,128,128,5118,6721,0.076,
tile_000724,ok,128,128,3997,5083,0.063,
tile_000725,ok,128,128,6171,8133,0.163,
tile_000726,ok,128,128,4531,6435,0.128,
tile_000727,ok,128,128,4485,6646,0.11,
tile_000728,ok,128,128,5632,7265,0.07,
tile_000729,ok,128,128,5403,8177,0.127,
tile_000730,ok,128,128,7043,10655,0.136,
tile_000731,ok,128,128,3501,4827,0.064,
tile_000732,ok,128,128,4596,6775,0.079,
tile_000733,ok,128,128,3321,4337,0.063,
tile_000734,ok,128,128,3501,4550,0.053,
tile_000735,ok,128,128,5164,7297,0.086,
tile_000736,ok,128,128,3722,5607,0.074,
tile_000737,ok,128,128,5946,8530,0.087,
tile_000738,ok,128,128,3463,5042,0.073,
tile_000739,ok,128,128,3745,4727,0.058,
tile_000740,ok,128,128,5707,7277,0.065,
tile_000741,ok,128,128,5787,7155,0.085,
tile_000742,ok,128,128,3348,4322,0.069,
tile_000743,ok,128,128,3794,5418,0.063,
tile_000744,ok,128,128,7484,10527,0.125,
tile_000745,ok,128,128,4152,5020,0.064,
tile_000746,ok,128,128,3893,4675,0.055,
tile_000747,ok,128,128,5238,7297,0.092,
tile_000748,ok,128,128,3466,5503,0.058,
tile_000749,ok,128,128,3933,6503,0.117,
tile_000750,ok,128,128,4673,7721,0.095,
tile_000751,ok,128,128,3548,5306,0.074,
tile_000752,ok,128,128,4973,6741,0.087,
tile_000753,ok,128,128,3753,5383,0.063,
tile_000754,ok,128,128,3748,5448,0.095,
tile_000755,ok,128,128,3753,5062,0.067,
tile_000756,ok,128,128,5147,7302,0.096,
tile_000757,ok,128,128,4449,6261,0.125,
tile_000758,ok,128,128,5529,7832,0.172,
tile_000759,ok,128,128,4289,6319,0.134,
tile_000760,ok,128,128,4332,5286,0.07,
tile_000761,ok,128,128,3488,4596,0.074,
tile_000762,ok,128,128,4464,6088,0.074,
tile_000763,ok,128,128,4152,6334,0.071,
tile_000764,ok,128,128,6135,8996,0.099,
tile_000765,ok,128,128,3469,5344,0.068,
tile_000766,ok,128,128,3666,5333,0.071,
tile_000767,ok,128,128,3269,5411,0.063,
tile_000768,ok,128,128,3711,5104,0.065,
tile_000769,ok,128,128,3807,5506,0.059,
tile_000770,ok,128,128,4834,6531,0.073,
tile_000771,ok,128,128,4450,6250,0.06,
tile_000772,ok,128,128,4044,5473,0.071,
tile_000773,ok,128,128,4126,5300,0.056,
tile_000774,ok,128,128,4965,7174,0.08,
tile_000775,ok,128,128,3788,5584,0.082,
tile_000776,ok,128,128,4232,5611,0.068,
tile_000777,ok,128,128,4069,6073,0.095,
tile_000778,ok,128,128,6142,8701,0.126,
tile_000779,ok,128,128,4048,6156,0.097,
tile_000780,ok,128,128,5077,6407,0.057,
tile_000781,ok,128,128,5895,7364,0.056,
tile_000782,ok,128,128,5300,6989,0.112,
tile_000783,ok,128,128,3293,4529,0.072,
tile_000784,ok,128,128,3849,5276,0.061,
tile_000785,ok,128,128,5704,7004,0.082,
tile_000786,ok,128,128,3331,3911,0.065,
tile_000787,ok,128,128,4349,6094,0.109,
tile_000788,ok,128,128,7031,9919,0.15,
tile_000789,ok,128,128,5419,7010,0.091,
tile_000790,ok,128,128,4506,6433,0.126,
tile_000791,ok,128,128,3896,5177,0.066,
tile_000792,ok,128,128,3485,5080,0.079,
tile_000793,ok,128,128,4849,6614,0.088,
tile_000794,ok,128,128,4672,7104,0.094,
tile_000795,ok,128,128,4089,6355,0.081,
tile_000796,ok,128,128,4012,6147,0.061,
tile_000797,ok,128,128,3865,5777,0.075,
tile_000798,ok,128,128,4336,6481,0.083,
tile_000799,ok,128,128,3577,5644,0.059,
tile_000800,ok,128,128,4009,5766,0.084,
tile_000801,ok,128,128,4023,5367,0.065,
tile_000802,ok,128,128,5115,6802,0.064,
tile_000803,ok,128,128,3463,4775,0.072,
tile_000804,ok,128,128,4487,5858,0.055,
tile_000805,ok,128,128,4781,6813,0.079,
tile_000806,ok,128,128,4130,5730,0.062,
tile_000807,ok,128,128,3588,5065,0.076,
tile_000808,ok,128,128,3396,4958,0.057,
tile_000809,ok,128,128,3909,5448,0.097,
tile_000810,ok,128,128,5547,7323,0.072,
tile_000811,ok,128,128,4848,6627,0.082,
tile_000812,ok,128,128,3516,5273,0.076,
tile_000813,ok,128,128,5237,6193,0.058,
tile_000814,ok,128,128,5178,7422,0.109,
tile_000815,ok,128,128,4589,6531,0.068,
tile_000816,ok,128,128,4175,5911,0.099,
tile_000817,ok,128,128,4816,6595,0.095,
tile_000818,ok,128,128,6372,8947,0.153,
tile_000819,ok,128,128,6216,9245,0.17,
tile_000820,ok,128,128,5039,7530,0.14,
tile_000821,ok,128,128,4666,6551,0.165,
tile_000822,ok,128,128,3457,4835,0.113,
tile_000823,ok,128,128,3470,5016,0.114,
tile_000824,ok,128,128,4382,6229,0.11,
tile_000825,ok,128,128,3591,5502,0.097,
tile_000826,ok,128,128,3275,4645,0.097,
tile_000827,ok,128,128,3293,4233,0.06,
tile_000828,ok,128,128,3702,5425,0.08,
tile_000829,ok,128,128,3457,5317,0.083,
tile_000830,ok,128,128,3259,5175,0.085,
tile_000831,ok,128,128,4109,5823,0.067,
tile_000832,ok,128,128,4222,6723,0.093,
tile_000833,ok,128,128,4546,7014,0.099,
tile_000834,ok,128,128,4692,7380,0.118,
tile_000835,ok,128,128,4364,6505,0.073,
tile_000836,ok,128,128,4196,6388,0.075,
tile_000837,ok,128,128,3603,5351,0.066,
tile_000838,ok,128,128,5767,7166,0.068,
tile_000839,ok,128,128,3606,5019,0.067,
tile_000840,ok,128,128,4646,6449,0.077,
tile_000841,ok,128,128,4077,5977,0.072,
tile_000842,ok,128,128,3959,5814,0.087,
tile_000843,ok,128,128,3282,4690,0.069,
tile_000844,ok,128,128,3473,5217,0.091,
tile_000845,ok,128,128,4956,6676,0.085,
tile_000846,ok,128,128,3624,5266,0.084,
tile_000847,ok,128,128,3882,5399,0.067,
tile_000848,ok,128,128,3776,5180,0.079,
tile_000849,ok,128,128,4025,5842,0.063,
tile_000850,ok,128,128,5004,7181,0.129,
tile_000851,ok,128,128,3621,5095,0.092,
tile_000852,ok,128,128,5212,7833,0.088,
tile_000853,ok,128,128,3506,5000,0.11,
tile_000854,ok,128,128,3591,5171,0.109,
tile_000855,ok,128,128,5441,7661,0.136,
tile_000856,ok,128,128,3586,4501,0.052,
tile_000857,ok,128,128,3403,4899,0.086,
tile_000858,ok,128,128,3716,5711,0.094,
tile_000859,ok,128,128,3776,6391,0.096,
tile_000860,ok,128,128,3664,5294,0.079,
tile_000861,ok,128,128,3619,5198,0.066,
tile_000862,ok,128,128,3460,5098,0.068,
tile_000863,ok,128,128,4059,6396,0.073,
tile_000864,ok,128,128,3496,5410,0.079,
tile_000865,ok,128,128,3405,5120,0.057,
tile_000866,ok,128,128,4660,6805,0.085,
tile_000867,ok,128,128,3649,5301,0.074,
tile_000868,ok,128,128,3831,5218,0.082,
tile_000869,ok,128,128,4576,6461,0.086,
tile_000870,ok,128,128,3203,4761,0.068,
tile_000871,ok,128,128,3835,5527,0.064,
tile_000872,ok,128,128,4050,5890,0.077,
tile_000873,ok,128,128,3926,5632,0.084,
tile_000874,ok,128,128,3487,4914,0.063,
tile_000875,ok,128,128,4770,6351,0.098,
tile_000876,ok,128,128,7104,10216,0.186,
tile_000877,ok,128,128,3952,5331,0.065,
tile_000878,ok,128,128,4701,6690,0.104,
tile_000879,ok,128,128,3922,5626,0.09,
tile_000880,ok,128,128,3855,5532,0.062,
tile_000881,ok,128,128,3442,4878,0.075,
tile_000882,ok,128,128,3559,5155,0.082,
tile_000883,ok,128,128,3616,5180,0.106,
tile_000884,ok,128,128,7107,11242,0.185,
tile_000885,ok,128,128,7224,10507,0.185,
tile_000886,ok,128,128,3670,4802,0.091,
tile_000887,ok,128,128,6668,8900,0.128,
tile_000888,ok,128,128,4223,6488,0.086,
tile_000889,ok,128,128,3935,6060,0.073,
tile_000890,ok,128,128,3322,5395,0.135,
tile_000891,ok,128,128,3636,5663,0.092,
tile_000892,ok,128,128,3791,5779,0.102,
tile_000893,ok,128,128,4456,6009,0.073,
tile_000894,ok,128,128,4718,6771,0.095,
tile_000895,ok,128,128,4015,5898,0.072,
tile_000896,ok,128,128,3904,5764,0.075,
tile_000897,ok,128,128,3852,5805,0.063,
tile_000898,ok,128,128,4633,6817,0.092,
tile_000899,ok,128,128,4665,7109,0.072,
tile_000900,ok,128,128,4112,5844,0.064,
tile_000901,ok,128,128,4423,6280,0.099,
tile_000902,ok,128,128,3391,5032,0.087,
tile_000903,ok,128,128,4032,6031,0.102,
tile_000904,ok,128,128,3707,5334,0.083,
tile_000905,ok,128,128,4221,5718,0.067,
tile_000906,ok,128,128,4075,5549,0.091,
tile_000907,ok,128,128,4929,7055,0.096,
tile_000908,ok,128,128,4376,6045,0.08,
tile_000909,ok,128,128,4466,6426,0.1,
tile_000910,ok,128,128,4952,7214,0.086,
tile_000911,ok,128,128,4919,7237,0.098,
tile_000912,ok,128,128,4217,6088,0.082,
tile_000913,ok,128,128,3470,4927,0.072,
tile_000914,ok,128,128,5213,6786,0.094,
tile_000915,ok,128,128,3973,5645,0.089,
tile_000916,ok,128,128,6780,9739,0.163,
tile_000917,ok,128,128,4991,6610,0.075,
tile_000918,ok,128,128,3796,5317,0.09,
tile_000919,ok,128,128,5810,7128,0.078,
tile_000920,ok,128,128,5142,6523,0.074,
tile_000921,ok,128,128,4481,5812,0.078,
tile_000922,ok,128,128,4524,6680,0.08,
tile_000923,ok,128,128,3567,4577,0.145,
tile_000924,ok,128,128,4118,6105,0.105,
tile_000925,ok,128,128,3599,5401,0.083,
tile_000926,ok,128,128,4447,6716,0.121,
tile_000927,ok,128,128,4472,6425,0.086,
tile_000928,ok,128,128,3634,5113,0.071,
tile_000929,ok,128,128,3303,4793,0.079,
tile_000930,ok,128,128,3353,5121,0.088,
tile_000931,ok,128,128,4021,5891,0.082,
tile_000932,ok,128,128,4214,6100,0.079,
tile_000933,ok,128,128,4295,6196,0.082,
tile_000934,ok,128,128,3430,4599,0.06,
tile_000935,ok,128,128,3370,4666,0.075,
tile_000936,ok,128,128,3735,5296,0.077,
tile_000937,ok,128,128,3765,5453,0.072,
tile_000938,ok,128,128,3323,4834,0.071,
tile_000939,ok,128,128,4916,7265,0.085,
tile_000940,ok,128,128,4715,7000,0.086,
tile_000941,ok,128,128,4328,6392,0.081,
tile_000942,ok,128,128,5090,6966,0.09,
tile_000943,ok,128,128,3553,5225,0.06,
tile_000944,ok,128,128,5917,8094,0.129,
tile_000945,ok,128,128,3977,5787,0.085,
tile_000946,ok,128,128,4948,6761,0.071,
tile_000947,ok,128,128,3343,4705,0.069,
tile_000948,ok,128,128,3911,6003,0.127,
tile_000949,ok,128,128,4198,5313,0.075,
tile_000950,ok,128,128,3334,4655,0.064,
tile_000951,ok,128,128,4107,5557,0.063,
tile_000952,ok,128,128,3956,5671,0.055,
tile_000953,ok,128,128,3510,5297,0.066,
tile_000954,ok,128,128,3195,4945,0.082,
tile_000955,ok,128,128,4364,6215,0.102,
tile_000956,ok,128,128,4744,6556,0.073,
tile_000957,ok,128,128,4295,6143,0.08,
tile_000958,ok,128,128,3392,5292,0.119,
tile_000959,ok,128,128,5596,7698,0.086,
tile_000960,ok,128,128,4856,6765,0.102,
tile_000961,ok,128,128,4573,6709,0.131,
tile_000962,ok,128,128,3763,5352,0.077,
tile_000963,ok,128,128,3267,4674,0.09,
tile_000964,ok,128,128,3909,5463,0.102,
tile_000965,ok,128,128,3271,4774,0.096,
tile_000966,ok,128,128,4239,5676,0.11,
tile_000967,ok,128,128,7089,8862,0.112,
tile_000968,ok,128,128,4763,6230,0.077,
tile_000969,ok,128,128,4585,6618,0.096,
tile_000970,ok,128,128,3451,5141,0.092,
tile_000971,ok,128,128,4064,6018,0.132,
tile_000972,ok,128,128,5023,6438,0.085,
tile_000973,ok,128,128,5036,6515,0.065,
tile_000974,ok,128,128,4319,5766,0.099,
tile_000975,ok,128,128,3937,5791,0.08,
tile_000976,ok,128,128,4468,6587,0.161,
tile_000977,ok,128,128,6716,9603,0.189,
tile_000978,ok,128,128,5061,6890,0.109,
tile_000979,ok,128,128,3522,5029,0.082,
tile_000980,ok,128,128,4052,5830,0.083,
tile_000981,ok,128,128,3551,4880,0.068,
tile_000982,ok,128,128,3916,5590,0.087,
tile_000983,ok,128,128,3295,4672,0.072,
tile_000984,ok,128,128,3314,5026,0.083,
tile_000985,ok,128,128,4191,6215,0.084,
tile_000986,ok,128,128,4868,6991,0.1,
tile_000987,ok,128,128,3785,5520,0.096,
tile_000988,ok,128,128,3907,5624,0.101,
tile_000989,ok,128,128,4757,6565,0.096,
tile_000990,ok,128,128,4446,6062,0.101,
tile_000991,ok,128,128,4031,5467,0.073,
tile_000992,ok,128,128,3994,5498,0.078,
tile_000993,ok,128,128,4210,5906,0.078,
tile_000994,ok,128,128,3780,5452,0.07,
tile_000995,ok,128,128,4093,5220,0.072,
tile_000996,ok,128,128,4842,5991,0.066,
tile_000997,ok,128,128,3815,5259,0.066,
tile_000998,ok,128,128,3384,5148,0.09,
tile_000999,ok,128,128,6995,10691,0.112,
tile_001000,ok,128,128,4990,7235,0.077,
tile_001001,ok,128,128,4352,6460,0.055,
tile_001002,ok,128,128,3737,4985,0.058,
tile_001003,ok,128,128,3412,5203,0.086,
tile_001004,ok,128,128,3541,5115,0.077,
tile_001005,ok,128,128,4248,5906,0.074,
tile_001006,ok,128,128,5517,7904,0.107,
tile_001007,ok,128,128,5174,7328,0.087,
tile_001008,ok,128,128,3560,5399,0.071,
tile_001009,ok,128,128,3264,4377,0.068,
tile_001010,ok,128,128,3407,4885,0.087,
tile_001011,ok,128,128,5057,7205,0.081,
tile_001012,ok,128,128,4516,6491,0.068,
tile_001013,ok,128,128,4260,5711,0.069,
tile_001014,ok,128,128,4308,6365,0.07,
tile_001015,ok,128,128,3705,5516,0.073,
tile_001016,ok,128,128,3345,4335,0.061,
tile_001017,ok,128,128,4076,5617,0.069,
tile_001018,ok,128,128,4498,6582,0.157,
tile_001019,ok,128,128,6695,9506,0.157,
tile_001020,ok,128,128,3667,5270,0.073,
tile_001021,ok,128,128,3762,4666,0.068,
tile_001022,ok,128,128,3475,4920,0.073,
tile_001023,ok,128,128,5207,6893,0.119,
tile_001024,ok,128,128,4407,6575,0.078,
tile_001025,ok,128,128,3605,5354,0.11,
tile_001026,ok,128,128,3583,4768,0.054,
tile_001027,ok,128,128,4000,5816,0.089,
tile_001028,ok,128,128,3355,4802,0.061,
tile_001029,ok,128,128,4052,5680,0.064,
tile_001030,ok,128,128,4909,6129,0.067,
tile_001031,ok,128,128,4156,5844,0.068,
tile_001032,ok,128,128,3393,4903,0.068,
tile_001033,ok,128,128,5396,7227,0.095,
tile_001034,ok,128,128,5317,7510,0.087,
tile_001035,ok,128,128,4450,6485,0.078,
tile_001036,ok,128,128,5378,7732,0.089,
tile_001037,ok,128,128,4991,7629,0.146,
tile_001038,ok,128,128,4070,5665,0.075,
tile_001039,ok,128,128,3280,4826,0.064,
tile_001040,ok,128,128,3418,4915,0.067,
tile_001041,ok,128,128,5226,7235,0.076,
tile_001042,ok,128,128,4697,6637,0.066,
tile_001043,ok,128,128,4401,6408,0.079,
tile_001044,ok,128,128,4613,6300,0.069,
tile_001045,ok,128,128,4563,6558,0.079,
tile_001046,ok,128,128,4595,6686,0.086,
tile_001047,ok,128,128,3559,4876,0.076,
tile_001048,ok,128,128,3630,4877,0.078,
tile_001049,ok,128,128,5885,6745,0.073,
tile_001050,ok,128,128,6391,8568,0.121,
tile_001051,ok,128,128,4788,6785,0.134,
tile_001052,ok,128,128,4016,5836,0.088,
tile_001053,ok,128,128,6689,10322,0.135,
tile_001054,ok,128,128,3298,4741,0.069,
tile_001055,ok,128,128,3481,4830,0.095,
tile_001056,ok,128,128,5076,6924,0.16,
tile_001057,ok,128,128,4379,6279,0.07,
tile_001058,ok,128,128,6241,8370,0.084,
tile_001059,ok,128,128,3376,5104,0.122,
tile_001060,ok,128,128,3327,4570,0.082,
tile_001061,ok,128,128,3730,5403,0.063,
tile_001062,ok,128,128,3361,4863,0.062,
tile_001063,ok,128,128,5173,6821,0.06,
tile_001064,ok,128,128,4360,6333,0.076,
tile_001065,ok,128,128,4421,6496,0.074,
tile_001066,ok,128,128,3584,5355,0.074,
tile_001067,ok,128,128,4069,5647,0.08,
tile_001068,ok,128,128,5007,7272,0.064,
tile_001069,ok,128,128,4642,6655,0.065,
tile_001070,ok,128,128,4979,7198,0.098,
tile_001071,ok,128,128,5135,7488,0.088,
tile_001072,ok,128,128,4803,6779,0.08,
tile_001073,ok,128,128,5508,7820,0.078,
tile_001074,ok,128,128,5689,7821,0.071,
tile_001075,ok,128,128,3863,5367,0.066,
tile_001076,ok,128,128,4059,5689,0.082,
tile_001077,ok,128,128,3730,5402,0.071,
tile_001078,ok,128,128,4297,6162,0.059,
tile_001079,ok,128,128,4645,6769,0.059,
tile_001080,ok,128,128,4764,6816,0.071,
tile_001081,ok,128,128,4303,6088,0.06,
tile_001082,ok,128,128,4383,6182,0.065,
tile_001083,ok,128,128,4138,6058,0.074,
tile_001084,ok,128,128,4012,5689,0.12,
tile_001085,ok,128,128,5481,7642,0.122,
tile_001086,ok,128,128,7453,9754,0.136,
tile_001087,ok,128,128,5911,7630,0.088,
tile_001088,ok,128,128,5210,7286,0.107,
tile_001089,ok,128,128,4538,7141,0.091,
tile_001090,ok,128,128,4387,6529,0.084,
tile_001091,ok,128,128,4858,7081,0.08,
tile_001092,ok,128,128,3750,5445,0.058,
tile_001093,ok,128,128,4585,6601,0.074,
tile_001094,ok,128,128,4790,6946,0.065,
tile_001095,ok,128,128,4333,6106,0.079,
tile_001096,ok,128,128,4354,5941,0.088,
tile_001097,ok,128,128,3478,5026,0.065,
tile_001098,ok,128,128,5105,7121,0.067,
tile_001099,ok,128,128,6009,8254,0.067,
tile_001100,ok,128,128,4841,6821,0.072,
tile_001101,ok,128,128,6538,9974,0.122,
tile_001102,ok,128,128,4832,6993,0.098,
tile_001103,ok,128,128,6448,9476,0.121,
tile_001104,ok,128,128,7153,10487,0.172,
tile_001105,ok,128,128,3872,5981,0.149,
tile_001106,ok,128,128,3465,4918,0.083,
tile_001107,ok,128,128,6045,9140,0.108,
tile_001108,ok,128,128,4933,7216,0.085,
tile_001109,ok,128,128,5208,7684,0.069,
tile_001110,ok,128,128,3965,5511,0.084,
tile_001111,ok,128,128,4792,6771,0.076,
tile_001112,ok,128,128,3960,5925,0.067,
tile_001113,ok,128,128,4537,6350,0.075,
tile_001114,ok,128,128,3372,4660,0.067,
tile_001115,ok,128,128,4511,6364,0.074,
tile_001116,ok,128,128,4318,5983,0.077,
tile_001117,ok,128,128,3272,4452,0.063,
tile_001118,ok,128,128,4618,6480,0.067,
tile_001119,ok,128,128,6566,9005,0.107,
tile_001120,ok,128,128,3635,5241,0.066,
tile_001121,ok,128,128,5313,7249,0.07,
tile_001122,ok,128,128,3539,4971,0.064,
tile_001123,ok,128,128,5236,6577,0.064,
tile_001124,ok,128,128,3605,4679,0.051,
tile_001125,ok,128,128,3965,5333,0.074,
tile_001126,ok,128,128,3974,5703,0.086,
tile_001127,ok,128,128,4219,6366,0.075,
tile_001128,ok,128,128,3856,5161,0.06,
tile_001129,ok,128,128,3701,5191,0.061,
