epoch,learning_rate,train_loss,train_rmse_db,train_mae_db,train_dpm_baseline_rmse_db,train_dpm_baseline_mae_db,train_calibrated_dpm_rmse_db,train_calibrated_dpm_mae_db,train_rmse_improvement_vs_dpm_db,train_mae_improvement_vs_dpm_db,train_rmse_improvement_vs_calibrated_db,train_mae_improvement_vs_calibrated_db,train_valid_pixels,val_loss,val_rmse_db,val_mae_db,val_dpm_baseline_rmse_db,val_dpm_baseline_mae_db,val_calibrated_dpm_rmse_db,val_calibrated_dpm_mae_db,val_rmse_improvement_vs_dpm_db,val_mae_improvement_vs_dpm_db,val_rmse_improvement_vs_calibrated_db,val_mae_improvement_vs_calibrated_db,val_valid_pixels,best_val_rmse_db,improved,patience_used
127,0.001,0.3805612130773382,5.168076348442002,2.562181377195233,13.464378710344102,12.383968668741531,8.376335693784315,5.62979412416716,8.2963023619021,9.821787291546297,3.208259345342313,3.0676127469719265,214833375.0,0.4436388591925303,5.581451423987401,2.728713684515386,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.865616912214305,9.627529484744183,2.8919199781241307,2.9564805137515644,28040518.0,5.569473505940556,False,18
128,0.001,0.3798073634199383,5.161924080520796,2.5598511584850354,13.464645697448534,12.384081626050888,8.377358920617187,5.630290647344715,8.302721616927737,9.824230467565853,3.215434840096391,3.0704394888596798,214833375.0,0.44435735278659394,5.586214845956921,2.749907930106712,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.860853490244785,9.606335239152857,2.8871565561546104,2.9352862681602385,28040518.0,5.569473505940556,False,19
129,0.001,0.3793551920970514,5.158948680517894,2.5580033837270397,13.465542374509637,12.38491994318853,8.37664843306971,5.630417726645127,8.306593693991744,9.826916559461491,3.217699752551815,3.072414342918087,214833375.0,0.44492805931303236,5.5903750786863915,2.758135711419454,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.856693257515315,9.598107457840115,2.8829963234251403,2.9270584868474967,28040518.0,5.569473505940556,False,20
130,0.001,0.37899204441878803,5.1564177663020425,2.556529227011399,13.463315888817869,12.383081141372935,8.375681691464473,5.628875845058991,8.306898122515825,9.826551914361536,3.219263925162431,3.072346618047592,214833375.0,0.44479778210322063,5.5893444683895295,2.758529182217675,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.857723867812177,9.597713987041894,2.8840269337220024,2.9266650160492755,28040518.0,5.569473505940556,False,21
131,0.001,0.3783773946797044,5.152985493579469,2.555791784563269,13.46471898147401,12.384354616688398,8.375411486208954,5.62979960283173,8.31173348789454,9.82856283212513,3.2224259926294847,3.0740078182684605,214833375.0,0.44420452647738984,5.585592256186395,2.769091088117559,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.861476080015311,9.58715208114201,2.887779145925137,2.9161031101493915,28040518.0,5.569473505940556,False,22
132,0.001,0.37696653036427985,5.142051320046155,2.54822659072409,13.463537039928175,12.383337782129988,8.375033850710372,5.629049187538947,8.32148571988202,9.835111191405899,3.2329825306642164,3.080822596814857,214833375.0,0.44410250782966615,5.584795540640461,2.7252865968809847,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.862272795561245,9.630956572378585,2.888575861471071,2.9599076013859658,28040518.0,5.569473505940556,False,23
133,0.001,0.3764418963987457,5.139125021546163,2.5483080311660142,13.464256051189302,12.383803161403575,8.376325204293297,5.629573086583963,8.325131029643138,9.835495130237561,3.2372001827471335,3.0812650554179486,214833375.0,0.4436830209361182,5.582351427394894,2.7330007954917237,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.8647169088068125,9.623242373767845,2.891019974716638,2.952193402775227,28040518.0,5.569473505940556,False,24
134,0.001,0.3758638230237094,5.135482722077284,2.5447970985653416,13.46317353765433,12.382769416064892,8.374948729741677,5.628752333639967,8.327690815577046,9.83797231749955,3.239466007664393,3.083955235074625,214833375.0,0.4449023558033837,5.590062179622293,2.7365817296955783,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.857006156579414,9.619661439563991,2.883309222489239,2.948612468571372,28040518.0,5.569473505940556,False,25
135,0.001,0.3761264528871631,5.136813741766369,2.546569526848424,13.464602286744407,12.383965659432572,8.376307547287174,5.629907313051335,8.327788544978038,9.837396132584148,3.239493805520805,3.0833377862029114,214833375.0,0.445943331056171,5.596587431759103,2.725921461668433,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.850480904442604,9.630321707591136,2.876783970352429,2.9592727365985176,28040518.0,5.569473505940556,False,26
136,0.001,0.37502518497254494,5.1295289140172295,2.5432013644877105,13.464103525836563,12.383537162230962,8.376607763564015,5.6298268885130165,8.334574611819335,9.84033579774325,3.247078849546786,3.086625524025306,214833375.0,0.4449454141987695,5.59083545061568,2.7509949887516343,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.856232885586026,9.605248180507935,2.8825359514958517,2.934199209515316,28040518.0,5.569473505940556,False,27
137,0.001,0.37432092856451915,5.124572443910362,2.5390415871719187,13.46566961253661,12.384922402070908,8.376435164359014,5.6303187092089395,8.341097168626249,9.845880814898988,3.251862720448652,3.0912771220370208,214833375.0,0.44519588351249695,5.591750088891045,2.754488023366758,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.855318247310661,9.601755145892811,2.881621313220487,2.9307061749001924,28040518.0,5.569473505940556,False,28
138,0.001,0.37345430525866424,5.11855206621396,2.5375535478949676,13.46501038304448,12.384304854867173,8.376527748730306,5.630074297696995,8.34645831683052,9.846751306972205,3.2579756825163457,3.092520749802027,214833375.0,0.44431948065757754,5.586569128792829,2.72720784348563,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.8604992074088775,9.62903532577394,2.886802273318703,2.9579863547813203,28040518.0,5.569473505940556,False,29
139,0.001,0.37250031500268194,5.112621981850896,2.533777283790286,13.463931119785338,12.383501512509405,8.375926711715744,5.6293855988391,8.351309137934443,9.849724228719118,3.2633047298648483,3.095608315048814,214833375.0,0.4437230189641317,5.582207501317611,2.707741543861636,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.864860834884095,9.648501625397934,2.891163900793921,2.9774526544053144,28040518.0,5.569473505940556,False,30
140,0.001,0.3721465555803517,5.109094349071876,2.5319416832929242,13.464306672486385,12.383704851492464,8.375299365750154,5.629584617613534,8.35521232341451,9.85176316819954,3.2662050166782777,3.0976429343206098,214833375.0,0.4465496261914571,5.6010210536688545,2.7562643323850153,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.846047282532852,9.599978836874554,2.8723503484426773,2.928929865881935,28040518.0,5.569473505940556,False,31
141,0.001,0.37166621057518767,5.1063180110000985,2.529265320158006,13.464821623933533,12.38439346889188,8.37587196638064,5.629854625125169,8.358503612933434,9.855128148733874,3.269553955380541,3.1005893049671633,214833375.0,0.4430535786681705,5.578452678185474,2.7007127908621373,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.868615658016232,9.655530378397431,2.8949187239260574,2.984481407404813,28040518.0,5.569473505940556,False,32
142,0.001,0.37061931004971704,5.100186946863646,2.5264816686420346,13.464762767232255,12.384251718337525,8.376190169539571,5.629860603595693,8.364575820368609,9.85777004969549,3.276003222675925,3.1033789349536587,214833375.0,0.4448983867963155,5.589794117552311,2.72640407133349,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.857274218649395,9.62983909792608,2.8835772845592205,2.9587901269334607,28040518.0,5.569473505940556,False,33
143,0.001,0.37130027240322483,5.104799174075951,2.5299904940864053,13.463880210126344,12.383649428306938,8.374657616070408,5.628913434656044,8.359081036050394,9.853658934220533,3.269858441994457,3.098922940569639,214833375.0,0.44567330876986183,5.595142188434866,2.721322115019416,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.85192614776684,9.634921054240152,2.878229213676666,2.9638720832475345,28040518.0,5.569473505940556,False,34
144,0.001,0.3692902718121705,5.089947832086811,2.521400608727578,13.463128400407822,12.38297923332443,8.374167374070396,5.6286449952201325,8.373180568321011,9.861578624596852,3.2842195419835853,3.1072443864925545,214833375.0,0.4479629119237264,5.6093288624560325,2.7456152824994176,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.837739473745674,9.610627886760152,2.8640425396554994,2.939578915767533,28040518.0,5.569473505940556,False,35
145,0.001,0.3681754930452867,5.082339839020827,2.5173740619910663,13.464543303938868,12.384008513574765,8.375278499760311,5.629665534975652,8.38220346491804,9.866634451583698,3.292938660739484,3.112291472984586,214833375.0,0.44690079821480644,5.602770055178143,2.7470318241802807,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.844298281023563,9.609211345079288,2.8706013469333884,2.93816237408667,28040518.0,5.569473505940556,False,36
146,0.001,0.36803698216365577,5.08087584935582,2.516772288639975,13.463886939273058,12.383383708420537,8.375359573598837,5.6292428603097635,8.383011089917238,9.866611419780561,3.294483724243017,3.1124705716697885,214833375.0,0.44358427590794036,5.581407154166801,2.7284758322759943,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.865661182034906,9.627767336983574,2.891964247944731,2.956718365990956,28040518.0,5.569473505940556,False,37
147,0.001,0.36709246782263705,5.075458692439304,2.5134339813937197,13.464732062111707,12.38415346544735,8.375638376335772,5.62963345197179,8.389273369672402,9.87071948405363,3.3001796838964674,3.1161994705780702,214833375.0,0.4460823429955377,5.597071269343575,2.753924575323466,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.849997066858132,9.602318593936104,2.876300132767957,2.9312696229434847,28040518.0,5.569473505940556,False,38
148,0.001,0.3668586708758234,5.073584299759813,2.5128320718905988,13.464185142471859,12.383859123378759,8.375242468790878,5.629584856170509,8.390600842712047,9.87102705148816,3.3016581690310653,3.1167527842799103,214833375.0,0.4481915725602044,5.610093580226482,2.7273844941095597,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.836974755975224,9.62885867515001,2.86327782188505,2.9578097041573908,28040518.0,5.569473505940556,False,39
149,0.001,0.36681550618840103,5.072924861420537,2.5137523551682786,13.464508068178414,12.384070163679176,8.37537000927811,5.629369268159568,8.391583206757877,9.870317808510897,3.302445147857572,3.1156169129912894,214833375.0,0.4469078580538432,5.602947291007603,2.7403400366926176,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.844121045194103,9.615903132566952,2.8704241111039286,2.944854161574333,28040518.0,5.569473505940556,False,40
150,0.001,0.36553604677975005,5.0643174331541285,2.5087648724272937,13.464465998376694,12.38385255433426,8.375537680300226,5.629363129681317,8.400148565222565,9.875087681906965,3.311220247146098,3.120598257254023,214833375.0,0.44351018733448455,5.581361139633845,2.725823280083485,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.865707196567861,9.630419889176084,2.8920102624776867,2.9593709181834655,28040518.0,5.569473505940556,False,41
151,0.001,0.36516072655702964,5.061959889922505,2.5068408577694226,13.464113819903698,12.383655078034314,8.375257394178867,5.6292503393618425,8.402153929981193,9.876814220264892,3.3132975042563615,3.12240948159242,214833375.0,0.44716336263550654,5.604325860056577,2.7381181537017256,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.842742476145129,9.618125015557844,2.8690455420549545,2.947076044565225,28040518.0,5.569473505940556,False,42
152,0.001,0.36442476703274634,5.0572074131249956,2.504869077604911,13.464378964786652,12.384105139622742,8.375168930229455,5.629604033823888,8.407171551661657,9.879236062017831,3.317961517104459,3.124734956218977,214833375.0,0.4475904338889652,5.60719783604487,2.7264055268165874,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.839870500156836,9.629837642442983,2.866173566066662,2.958788671450363,28040518.0,5.569473505940556,False,43
153,0.001,0.36419393205223194,5.053757723891657,2.50243629132345,13.464637110179906,12.384324719099162,8.376167436896134,5.630035179007917,8.410879386288249,9.881888427775712,3.322409713004477,3.127598887684467,214833375.0,0.44502443075180054,5.59129047474402,2.740947135855336,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.855777861457686,9.615296033404233,2.882080927367512,2.9442470624116144,28040518.0,5.569473505940556,False,44
154,0.001,0.3634757543763807,5.049389728767585,2.499102758707766,13.463412327738341,12.383280487726825,8.375542655442406,5.629203693327445,8.414022598970757,9.88417772901906,3.326152926674821,3.1301009346196786,214833375.0,0.4477301173739963,5.60780594096501,2.7387519552955477,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.839262395236696,9.617491213964021,2.865565461146522,2.946442242971403,28040518.0,5.569473505940556,False,45
155,0.001,0.3622262673643677,5.042014020572441,2.496449105614991,13.464440783812671,12.383842456973921,8.376304563697364,5.629824598366059,8.422426763240232,9.88739335135893,3.334290543124923,3.133375492751068,214833375.0,0.4460010906060537,5.59727909973398,2.7201412835882706,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.849789236467727,9.636101885671298,2.876092302377552,2.96505291467868,28040518.0,5.569473505940556,False,46
156,0.001,0.3619031005066511,5.038996235808404,2.4946798300659756,13.464617885602548,12.384068311080622,8.375229577524845,5.629710820071602,8.425621649794145,9.889388481014645,3.336233341716441,3.1350309900056264,214833375.0,0.4481769793563419,5.610939121104605,2.730670243859261,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.836129215097102,9.625572925400308,2.862432281006927,2.9545239544076893,28040518.0,5.569473505940556,False,47
157,0.001,0.36110770160501654,5.0339911704083855,2.491996750679451,13.463899786319404,12.383580533052651,8.374746002049376,5.629128559517347,8.429908615911017,9.8915837823732,3.3407548316409903,3.137131808837896,214833375.0,0.447655713558197,5.607545495501054,2.760139737789437,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.839522840700652,9.596103431470132,2.8658259066104774,2.9250544604775133,28040518.0,5.569473505940556,False,48
158,0.001,0.3608884007350441,5.031035403736171,2.490226421988669,13.464892214023658,12.384423728389502,8.376136735753903,5.629948578171339,8.433856810287487,9.894197306400832,3.345101332017732,3.13972215618267,214833375.0,0.44592086407873366,5.59641433572568,2.720130317314395,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.850654000476026,9.636112851945175,2.8769570663858515,2.9650638809525556,28040518.0,5.569473505940556,False,49
159,0.001,0.36023667306144913,5.026655492242427,2.485988444532885,13.463466931599799,12.38291893892185,8.37486599563508,5.6290641939363475,8.43681143935737,9.896930494388965,3.348210503392653,3.1430757494034625,214833375.0,0.4479387912485335,5.609389170105962,2.740172466678397,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.837679166095744,9.616070702581172,2.8639822320055695,2.9450217315885534,28040518.0,5.569473505940556,False,50
160,0.001,0.35932983069126206,5.020942279836649,2.485267709800677,13.464497396900718,12.384090307197381,8.375503234362114,5.629769691278183,8.443555117064069,9.898822597396704,3.354560954525465,3.144501981477506,214833375.0,0.4467882467640771,5.602261375669463,2.71821660890858,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.844806960532243,9.638026560350989,2.871110026442069,2.9669775893583705,28040518.0,5.569473505940556,False,51
161,0.001,0.358551060873742,5.016311879238144,2.482372837495571,13.464235486773177,12.38386763578983,8.374118012334954,5.628903062664262,8.447923607535033,9.901494798294259,3.35780613309681,3.1465302251686915,214833375.0,0.44953279495239257,5.619100886784898,2.7232872623822426,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.827967449416808,9.632955906877326,2.8542705153266335,2.961906935884708,28040518.0,5.569473505940556,False,52
162,0.001,0.3578236877393862,5.0103396153738124,2.478678433925827,13.463849887437688,12.383623694409678,8.375026583181295,5.629333487522597,8.453510272063875,9.904945260483851,3.364686967807483,3.15065505359677,214833375.0,0.4473457309934828,5.605300355377762,2.7272096555955208,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.841767980823945,9.629033513664048,2.8680710467337702,2.9579845426714297,28040518.0,5.569473505940556,False,53
163,0.001,0.3577654002523842,5.009399210207779,2.4797914962584375,13.464531803685992,12.384058313797844,8.375835963528115,5.629548791010707,8.455132593478211,9.904266817539407,3.366436753320335,3.14975729475227,214833375.0,0.45149345795313517,5.6309072776403895,2.746049981583792,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.816161058561317,9.610193187675776,2.8424641244711424,2.9391442166831583,28040518.0,5.569473505940556,False,54
164,0.001,0.3573809537894565,5.0080528025801,2.478421561593956,13.463864818538912,12.383793171102953,8.374966954301009,5.629009601045461,8.455812015958813,9.905371609508997,3.3669141517209082,3.150588039451505,214833375.0,0.4502791623274485,5.623313743067848,2.756346481366714,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.823754593133859,9.599896687892855,2.850057659043684,2.9288477169002367,28040518.0,5.569473505940556,False,55
165,0.001,0.35634168318289816,4.99958625666243,2.473663442656431,13.464083414768941,12.383480556733794,8.375083090888294,5.629070346960755,8.46449715810651,9.909817114077363,3.3754968342258644,3.155406904304324,214833375.0,0.448773858944575,5.613973177827985,2.721969042708127,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.833095158373721,9.634274126551443,2.859398224283547,2.9632251555588236,28040518.0,5.569473505940556,False,56
166,0.001,0.35625473879649144,4.999538501987737,2.4738427941538412,13.463957017065301,12.383673260730555,8.375753290425331,5.629563042753483,8.464418515077565,9.909830466576715,3.3762147884375944,3.1557202485996414,214833375.0,0.44796188142564564,5.609062711423875,2.7333452523951234,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.838005624777831,9.622897916864446,2.8643086906876567,2.951848945871827,28040518.0,5.569473505940556,False,57
167,0.001,0.3553999332913206,4.993471566373626,2.471423606201783,13.46461915986688,12.384051947235852,8.37524782425991,5.62939102281012,8.471147593493253,9.912628341034068,3.381776257886284,3.157967416608337,214833375.0,0.44754665957556833,5.606713024557461,2.7454336346425556,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.840355311644245,9.610809534617013,2.866658377554071,2.939760563624395,28040518.0,5.569473505940556,False,58
168,0.001,0.3548786641915173,4.989066002979224,2.4681891471704525,13.463953471352122,12.383780863890445,8.375927382484202,5.629522670185673,8.474887468372899,9.915591716719993,3.3868613795049773,3.1613335230152204,214833375.0,0.4490939411852095,5.61613960349896,2.7293369165826395,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.830928732702747,9.62690625267693,2.857231798612572,2.955857281684311,28040518.0,5.569473505940556,False,59
169,0.001,0.35389149215214416,4.983567399603209,2.4650067223609926,13.465449765105625,12.38479115267821,8.375532638464119,5.629887696104015,8.481882365502415,9.919784430317216,3.3919652388609096,3.164880973743023,214833375.0,0.4493362797631158,5.617153607678384,2.752404128197632,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.829914728523322,9.603839041061937,2.8562177944331477,2.9327900700693186,28040518.0,5.569473505940556,False,60
170,0.001,0.3531752775841095,4.977985772048174,2.4607956835151894,13.463389810703124,12.383047366360092,8.375852511721877,5.629438233817255,8.485404038654949,9.922251682844902,3.3978667396737032,3.1686425503020654,214833375.0,0.44949154721366036,5.618537383716713,2.75434698192808,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.828530952484993,9.601896187331489,2.8548340183948184,2.9308472163388704,28040518.0,5.569473505940556,False,61
171,0.001,0.35315264040423977,4.977453215939422,2.461354771459509,13.465973548241175,12.385027224005581,8.376509994349115,5.630672865656931,8.488520332301754,9.923672452546072,3.399056778409694,3.1693180941974215,214833375.0,0.4490348617235819,5.615410145145115,2.7188645819595774,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.831658191056591,9.637378587299992,2.8579612569664166,2.966329616307373,28040518.0,5.569473505940556,False,62
172,0.001,0.352746068295146,4.974783436377278,2.4603584801476956,13.464942745813826,12.384321779611756,8.376334022224007,5.629874812281844,8.490159309436548,9.923963299464061,3.4015505858467296,3.169516332134148,214833375.0,0.4513273451063368,5.630269664859162,2.745470928889402,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.816798671342545,9.610772240370167,2.84310173725237,2.9397232693775486,28040518.0,5.569473505940556,False,63
173,0.001,0.3521251568346779,4.969963525696521,2.4583118160760637,13.463780984554045,12.383482104444898,8.375291272571154,5.629133137483875,8.493817458857524,9.925170288368834,3.405327746874633,3.1708213214078116,214833375.0,0.4506726907359229,5.626487178546529,2.7426944511153466,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.820581157655178,9.613548718144223,2.846884223565003,2.942499747151604,28040518.0,5.569473505940556,False,64
174,0.001,0.35208593566746305,4.969834227222484,2.458510661169383,13.464002840207467,12.383878240520124,8.375213227625032,5.629484313715222,8.494168612984982,9.925367579350741,3.405379000402548,3.170973652545839,214833375.0,0.45164378682772316,5.632386616456238,2.732320652475108,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.814681719745468,9.62392251678446,2.8409847856552934,2.9528735457918427,28040518.0,5.569473505940556,False,65
175,0.001,0.35098347784487033,4.962943619260432,2.45440104162121,13.464033345091213,12.383812687390867,8.375472825339092,5.629656102083766,8.50108972583078,9.929411645769656,3.412529206078659,3.1752550604625562,214833375.0,0.45190280477205913,5.634232811993039,2.7402837342377198,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.812835524208667,9.61595943502185,2.839138590118493,2.9449104640292307,28040518.0,5.569473505940556,False,66
176,0.001,0.35015832503869737,4.957204133501452,2.4514557180070367,13.465070039286667,12.384548785774092,8.376204927636248,5.629961430573811,8.507865905785216,9.933093067767055,3.4190007941347966,3.1785057125667744,214833375.0,0.45062916543748643,5.625631723837722,2.7400156623354817,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.821436612363985,9.616227506924087,2.8477396782738102,2.945178535931469,28040518.0,5.569473505940556,False,67
177,0.001,0.3497609032039419,4.954048044991154,2.449872459295489,13.464872281822439,12.384084425895185,8.377082751161002,5.630379100198002,8.510824236831285,9.934211966599698,3.4230347061698474,3.1805066409025136,214833375.0,0.45079507099257576,5.626956980070331,2.7387452373383403,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.820111356131375,9.617497931921228,2.8464144220412004,2.94644896092861,28040518.0,5.569473505940556,False,68
178,0.001,0.34887288506429565,4.947356206617473,2.4461078853553366,13.464686141889032,12.384076161350627,8.376956386974394,5.630037017060315,8.517329935271558,9.93796827599529,3.4296001803569203,3.183929131704978,214833375.0,0.4502942502498627,5.623629697223572,2.736686725081184,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.823438638978134,9.619556444178386,2.8497417048879594,2.9485074731857663,28040518.0,5.569473505940556,False,69
179,0.001,0.3481745289917216,4.941840229646839,2.442901911190475,13.464115382543508,12.383810986072346,8.375181492010464,5.629501913983337,8.522275152896668,9.940909074881871,3.4333412623636246,3.1866000027928623,214833375.0,0.45116229322221546,5.6288150508960015,2.7313549450120713,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.818253285305705,9.624888224247497,2.8445563512155303,2.953839253254879,28040518.0,5.569473505940556,False,70
180,0.001,0.34804851917926866,4.94118491803718,2.4431988997868697,13.464543964928273,12.384076633809807,8.375156710791979,5.6296015295575,8.523359046891093,9.940877734022937,3.4339717927547984,3.1864026297706305,214833375.0,0.4500532971488105,5.622099336285166,2.724573147150848,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.82496899991654,9.631670022108722,2.8512720658263655,2.9606210511161026,28040518.0,5.569473505940556,False,71
181,0.001,0.3472656528970713,4.93592613373015,2.4402831770203304,13.464558646351959,12.384129346755364,8.375849244544055,5.6299228739482405,8.528632512621808,9.943846169735034,3.439923110813905,3.18963969692791,214833375.0,0.449510869052675,5.6185056422447,2.739635683174612,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.828562693957006,9.616607486084957,2.854865759866832,2.9455585150923387,28040518.0,5.569473505940556,False,72
182,0.001,0.3475950343692757,4.935518620614543,2.4395618578235343,13.464557873354728,12.38406458610074,8.375682225538501,5.629688510339699,8.529039252740185,9.944502728277206,3.440163604923958,3.190126652516165,214833375.0,0.44995103345976933,5.621223736884016,2.7121279820864936,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.825844599317691,9.644115187173075,2.852147665227516,2.973066216180457,28040518.0,5.569473505940556,False,73
183,0.001,0.34604597004277965,4.927714884611697,2.435807024281027,13.463807731914011,12.383575571067578,8.375042502151953,5.628958499232254,8.536092847302314,9.94776854678655,3.447327617540256,3.1931514749512266,214833375.0,0.45147126184569464,5.631256453006966,2.7495215985310972,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.8158118831947405,9.606721570728471,2.842114949104566,2.9356725997358533,28040518.0,5.569473505940556,False,74
184,0.001,0.34592575193150654,4.925986495827084,2.4352898275233072,13.465017960649842,12.38445279510225,8.375695516245921,5.6295677743274295,8.539031464822758,9.949162967578943,3.4497090204188368,3.1942779468041222,214833375.0,0.4499558389186859,5.621642538068476,2.7318605392739177,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.825425798133231,9.624382629985652,2.8517288640430563,2.953333658993033,28040518.0,5.569473505940556,False,75
185,0.001,0.3454618576335068,4.922729712712693,2.4327467281329076,13.463620723311054,12.383398538518515,8.374212130334088,5.628494336599236,8.540891010598362,9.950651810385608,3.4514824176213956,3.1957476084663288,214833375.0,0.4513683398564657,5.630338934127704,2.7465614713323054,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.816729402074002,9.609681697927265,2.8430324679838277,2.938632726934645,28040518.0,5.569473505940556,False,76
186,0.001,0.3453448934813748,4.9212411535452185,2.432517718964756,13.464710913495724,12.383997560900395,8.375864794609644,5.629709832678465,8.543469759950504,9.95147984193564,3.4546236410644253,3.197192113713709,214833375.0,0.45136244230800204,5.630269739284811,2.718780941832102,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.816798596916895,9.637462227427466,2.8431016628267205,2.9664132564348487,28040518.0,5.569473505940556,False,77
187,0.001,0.3443810771986886,4.915550173521869,2.4284746419754377,13.464443761053056,12.38402911791522,8.376101974407321,5.629523925228098,8.548893587531186,9.955554475939783,3.460551800885452,3.2010492832526607,214833375.0,0.45113488369517857,5.629062647549452,2.7451627520754074,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.818005688652255,9.611080417184162,2.84430875456208,2.940031446191543,28040518.0,5.569473505940556,False,78
188,0.001,0.34392804265721455,4.912502195486517,2.426806942822548,13.463777689099716,12.383345268164222,8.375928230531075,5.629087125080076,8.5512754936132,9.956538325341674,3.4634260350445585,3.202280182257528,214833375.0,0.4538565648926629,5.645739604358408,2.7417217337069166,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.801328731843299,9.614521435552653,2.8276317977531242,2.943472464560034,28040518.0,5.569473505940556,False,79
189,0.001,0.34363452141935175,4.909806876877185,2.425334337890935,13.464494824840815,12.3839395054423,8.375996958164894,5.629854454062364,8.554687947963629,9.958605167551365,3.466190081287709,3.2045201161714285,214833375.0,0.4531185295846727,5.641487211523428,2.7497896659755003,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.8055811246782785,9.606453503284069,2.831884190588104,2.93540453229145,28040518.0,5.569473505940556,False,80
190,0.001,0.3423364501544807,4.9006801347796625,2.4209684069107045,13.46343792177017,12.383192642902902,8.37613369819858,5.629399529984576,8.562757786990508,9.962224235992197,3.4754535634189168,3.208431123073871,214833375.0,0.4515719711780548,5.631674843728931,2.7345602821067714,13.447068336201706,12.35624316925957,8.473371402111532,5.6851941982669505,7.815393492472776,9.621682887152797,2.8416965583826013,2.950633916160179,28040518.0,5.569473505940556,False,81
